Tanggal,Temperatur,Presipitasi,Kec.Angin,Cuaca,ArahAngin,JarakPandang,Awan,Kelembapan
1/19/2010 6:00,25.0,0.0,11.2,2,230.0,7.0,27.5,83.45
1/19/2010 7:00,26.0,0.0,9.4,2,270.0,7.7,63.3,84.4
1/19/2010 8:00,28.0,0.0,9.4,2,270.0,10.5,27.5,69.92
1/19/2010 9:00,29.0,0.0,7.6,2,280.0,10.5,27.5,70.11
1/19/2010 10:00,30.8,0.0,13.0,2,290.0,10.3,60.0,65.68
1/19/2010 11:00,31.0,0.0,14.8,2,290.0,10.5,50.0,58.81
1/19/2010 12:00,32.0,0.0,16.6,2,270.0,10.5,50.0,55.56
1/19/2010 13:00,32.2,0.0,18.4,1,300.0,10.3,86.0,55.62
1/19/2010 14:00,32.0,0.0,14.8,1,280.0,10.5,89.0,55.56
1/19/2010 15:00,31.0,0.0,16.6,1,310.0,10.5,89.0,62.5
1/19/2010 16:00,27.1,0.7,11.2,4,10.0,4.0,90.0,85.2
1/19/2010 19:00,24.1,156.3,9.4,4,220.0,5.0,100.0,98.81
1/19/2010 21:00,24.0,0.0,7.6,1,270.0,5.0,89.0,94.15
1/19/2010 22:00,24.0,2.0,13.0,5,270.0,8.0,48.3,94.15
1/19/2010 23:00,24.0,0.0,11.2,2,250.0,8.0,27.5,94.15
1/20/2010 0:00,24.0,0.0,9.4,2,260.0,10.5,27.5,94.15
1/20/2010 1:00,24.0,0.0,9.4,2,260.0,10.0,30.0,94.72
1/20/2010 2:00,24.0,0.0,3.6,0,250.0,10.0,0.0,94.15
1/20/2010 4:00,24.2,0.0,5.4,2,240.0,10.0,45.0,94.16
1/20/2010 5:00,25.0,0.0,5.4,2,280.0,8.0,27.5,88.68
1/20/2010 6:00,24.0,0.0,3.6,0,260.0,6.0,0.0,94.15
1/20/2010 7:00,25.9,0.0,9.4,2,260.0,8.0,60.0,85.08
1/20/2010 8:00,28.0,0.0,13.0,2,250.0,10.5,27.5,69.92
1/20/2010 9:00,29.0,0.0,13.0,2,270.0,10.5,27.5,70.11
1/20/2010 10:00,30.0,0.0,13.0,2,277.0,10.3,60.0,70.0
1/20/2010 11:00,31.0,0.0,16.6,2,280.0,10.5,50.0,58.81
1/20/2010 12:00,32.0,0.0,14.8,2,290.0,10.5,50.0,59.04
1/20/2010 13:00,31.7,0.0,13.6,1,283.0,10.3,89.3,60.18
1/20/2010 14:00,31.0,0.0,16.6,1,300.0,10.5,89.0,58.81
1/20/2010 15:00,26.0,0.0,18.4,1,310.0,6.0,89.0,83.57
1/20/2010 16:00,26.0,3.0,9.4,4,180.0,5.0,92.7,85.61
1/20/2010 17:00,25.0,0.0,7.6,1,190.0,7.0,89.0,88.68
1/20/2010 18:00,24.0,0.0,16.6,1,230.0,2.0,89.0,94.15
1/20/2010 19:00,24.0,29.0,13.0,4,260.0,6.0,92.7,95.49
1/20/2010 20:00,24.0,0.0,9.4,2,270.0,6.0,50.0,94.15
1/20/2010 22:00,24.1,5.0,0.0,5,0.0,10.3,51.6,94.72
1/21/2010 1:00,24.2,0.4,0.0,5,0.0,6.0,51.6,94.54
1/21/2010 2:00,24.0,0.0,7.6,2,280.0,4.0,27.5,94.15
1/21/2010 4:00,24.1,0.0,9.4,2,260.0,3.0,48.3,95.1
1/21/2010 5:00,24.0,0.0,1.8,2,270.0,4.0,27.5,94.15
1/21/2010 8:00,27.0,0.0,0.0,0,0.0,4.0,0.0,83.68
1/21/2010 10:00,29.3,0.0,4.9,2,130.0,5.0,48.3,71.15
1/21/2010 11:00,29.0,0.0,5.4,2,80.0,6.0,27.5,70.11
1/21/2010 13:00,26.4,0.0,9.4,2,230.0,6.0,63.3,83.44
1/21/2010 14:00,25.0,0.0,20.5,1,340.0,5.0,89.0,83.45
1/21/2010 15:00,25.0,0.0,9.4,2,340.0,6.0,50.0,94.19
1/21/2010 16:00,26.1,5.0,10.6,5,327.0,5.0,66.6,89.66
1/21/2010 17:00,26.0,0.0,5.4,2,140.0,8.0,50.0,88.76
1/21/2010 18:00,26.0,0.0,5.4,2,220.0,7.0,50.0,88.76
1/21/2010 19:00,25.4,4.0,7.6,4,130.0,10.0,100.0,94.21
1/21/2010 20:00,25.0,0.0,5.4,2,210.0,10.5,50.0,94.19
1/21/2010 22:00,25.1,0.0,0.0,2,0.0,6.0,63.3,94.2
1/21/2010 23:00,25.0,0.0,9.4,2,280.0,7.0,27.5,94.19
1/22/2010 0:00,25.0,0.0,9.4,2,270.0,7.0,27.5,94.19
1/22/2010 1:00,25.0,0.0,8.8,2,273.0,10.3,38.3,89.58
1/22/2010 2:00,25.0,0.0,9.4,2,270.0,10.5,27.5,88.68
1/22/2010 3:00,25.0,0.0,11.2,2,270.0,10.5,27.5,88.68
1/22/2010 4:00,24.2,0.0,3.6,2,280.0,10.3,45.0,93.22
1/22/2010 5:00,24.0,0.0,5.4,2,290.0,7.0,27.5,94.15
1/22/2010 7:00,25.8,0.0,9.4,2,300.0,4.0,48.3,85.76
1/22/2010 9:00,28.0,0.0,13.0,2,310.0,10.5,27.5,74.3
1/22/2010 10:00,28.9,0.0,13.0,2,290.0,10.3,63.3,72.23
1/22/2010 11:00,30.0,0.0,11.2,2,280.0,10.5,50.0,70.29
1/22/2010 12:00,30.0,0.0,11.2,2,300.0,10.5,50.0,66.18
1/22/2010 13:00,28.9,0.0,14.8,2,250.0,10.3,63.3,72.53
1/22/2010 16:00,29.0,0.0,11.2,2,330.0,10.5,27.5,70.11
1/22/2010 17:00,28.0,0.0,9.4,2,290.0,10.5,27.5,74.3
1/22/2010 18:00,27.0,0.0,7.6,1,200.0,10.5,89.0,78.78
1/22/2010 19:00,27.0,9.9,1.8,5,250.0,10.3,66.6,80.87
1/22/2010 20:00,26.0,0.0,5.4,2,240.0,10.5,27.5,83.57
1/22/2010 22:00,26.2,0.0,7.6,2,270.0,10.3,66.6,83.93
1/22/2010 23:00,26.0,0.0,5.4,1,280.0,10.5,89.0,83.57
1/23/2010 0:00,26.0,0.0,9.4,2,280.0,10.5,50.0,83.57
1/23/2010 1:00,26.0,9.9,7.6,5,270.0,10.3,66.6,85.44
1/23/2010 2:00,26.0,0.0,7.6,2,260.0,10.5,50.0,83.57
1/23/2010 4:00,25.7,0.0,9.4,1,280.0,10.0,100.0,91.44
1/23/2010 5:00,25.0,0.0,3.6,0,260.0,8.0,0.0,88.68
1/23/2010 7:00,26.0,0.0,5.4,2,280.0,5.0,45.0,89.29
1/23/2010 8:00,27.0,0.0,11.2,2,300.0,5.0,27.5,78.78
1/23/2010 10:00,29.2,0.0,7.6,2,170.0,8.0,48.3,71.28
1/23/2010 11:00,30.0,0.0,7.6,2,190.0,9.0,27.5,66.18
1/23/2010 12:00,31.0,0.0,13.0,2,150.0,9.0,27.5,66.38
1/23/2010 13:00,30.2,0.0,9.4,2,100.0,10.3,45.0,66.49
1/23/2010 15:00,30.0,0.0,14.8,2,110.0,10.5,27.5,66.18
1/23/2010 16:00,26.4,2.0,24.1,4,20.0,1.0,100.0,83.6
1/23/2010 17:00,24.0,0.0,9.4,1,110.0,1.0,89.0,94.15
1/23/2010 18:00,24.1,0.0,7.6,2,350.0,8.0,50.0,94.15
1/23/2010 19:00,25.0,72.0,5.4,5,10.0,7.0,66.6,89.57
1/23/2010 20:00,25.0,0.0,16.6,2,280.0,4.0,50.0,88.68
1/23/2010 21:00,24.0,0.0,16.6,2,290.0,5.0,50.0,94.15
1/23/2010 22:00,23.7,9.0,20.5,5,290.0,5.0,66.6,91.31
1/23/2010 23:00,23.0,0.0,18.4,2,290.0,5.0,50.0,94.11
1/24/2010 0:00,23.0,0.0,7.6,2,270.0,6.0,50.0,94.11
1/24/2010 1:00,23.2,3.0,13.0,4,290.0,7.0,100.0,97.02
1/24/2010 4:00,24.0,0.0,13.0,2,240.0,7.0,27.5,94.15
1/24/2010 5:00,24.0,0.0,9.4,2,280.0,7.0,27.5,94.15
1/24/2010 6:00,24.0,0.0,0.0,2,0.0,4.0,27.5,94.15
1/24/2010 7:00,25.9,0.0,5.4,2,290.0,10.3,45.0,88.57
1/24/2010 9:00,29.0,0.0,9.4,2,300.0,10.5,27.5,70.11
1/24/2010 10:00,30.0,0.0,11.2,2,273.0,10.3,45.0,66.99
1/24/2010 11:00,31.0,0.0,5.4,2,290.0,10.5,27.5,62.5
1/24/2010 12:00,31.0,0.0,14.8,2,300.0,10.5,50.0,66.38
1/24/2010 13:00,31.3,0.0,16.6,2,280.0,10.3,45.0,66.7
1/24/2010 14:00,33.0,0.0,14.8,2,290.0,10.5,50.0,59.27
1/24/2010 15:00,31.0,0.0,11.2,2,360.0,10.5,50.0,58.81
1/24/2010 16:00,27.9,0.0,14.8,1,150.0,3.0,90.0,81.3
1/24/2010 19:00,24.2,69.0,11.2,4,270.0,4.0,100.0,94.16
1/24/2010 21:00,24.0,0.0,7.6,2,270.0,4.0,50.0,94.15
1/24/2010 22:00,24.2,2.0,9.4,5,260.0,5.0,66.6,98.02
1/24/2010 23:00,24.0,0.0,11.2,2,250.0,6.0,27.5,94.15
1/25/2010 1:00,24.0,2.0,0.0,5,0.0,6.0,50.0,94.15
1/25/2010 2:00,24.0,0.0,5.4,0,310.0,6.0,0.0,94.15
1/25/2010 4:00,24.2,0.0,5.4,1,280.0,5.0,100.0,95.3
1/25/2010 5:00,24.0,0.0,7.6,2,280.0,5.0,27.5,94.15
1/25/2010 7:00,25.0,0.0,7.6,2,253.0,6.0,38.3,97.06
1/25/2010 8:00,27.0,0.0,9.4,2,250.0,8.0,27.5,78.78
1/25/2010 9:00,28.0,0.0,7.6,2,310.0,9.0,27.5,78.92
1/25/2010 12:00,30.0,0.0,11.2,2,110.0,10.5,50.0,66.18
1/25/2010 13:00,30.3,0.0,5.0,2,120.0,8.7,53.3,70.06
1/25/2010 15:00,31.0,0.0,18.4,2,250.0,9.0,50.0,58.81
1/25/2010 16:00,25.7,0.1,3.6,4,190.0,5.0,100.0,87.14
1/25/2010 21:00,26.0,0.0,0.0,2,0.0,10.5,27.5,88.76
1/25/2010 22:00,25.2,0.2,0.0,5,0.0,10.3,51.6,92.71
1/25/2010 23:00,25.0,0.0,1.8,2,240.0,10.5,27.5,94.19
1/26/2010 1:00,25.2,0.0,0.0,2,0.0,10.0,45.0,94.2
1/26/2010 2:00,25.0,0.0,0.0,0,0.0,5.0,0.0,94.19
1/26/2010 6:00,24.0,0.0,0.0,2,0.0,1.0,27.5,100.0
1/26/2010 7:00,25.0,0.0,1.2,2,260.0,1.0,38.3,98.03
1/26/2010 9:00,29.0,0.0,7.6,2,240.0,7.0,50.0,74.47
1/26/2010 11:00,30.0,0.0,7.6,1,330.0,10.5,89.0,66.18
1/26/2010 12:00,29.0,0.0,11.2,2,50.0,10.5,50.0,74.47
1/26/2010 13:00,30.8,0.0,8.0,2,83.0,10.0,70.0,70.86
1/26/2010 14:00,29.0,0.0,16.6,2,320.0,9.0,50.0,70.11
1/26/2010 16:00,25.4,0.0,22.3,1,233.0,8.0,92.7,84.01
1/26/2010 17:00,24.0,0.0,13.0,1,220.0,6.0,89.0,94.15
1/26/2010 18:00,25.0,0.0,9.4,1,230.0,5.0,89.0,88.68
1/26/2010 19:00,24.2,2.0,6.8,4,193.0,7.0,92.7,94.16
1/26/2010 20:00,25.0,0.0,3.6,2,240.0,7.0,50.0,94.19
1/26/2010 21:00,25.0,0.0,5.4,2,290.0,7.0,50.0,94.19
1/26/2010 22:00,25.0,0.0,0.0,2,0.0,8.0,66.6,89.04
1/27/2010 0:00,24.0,0.0,3.6,2,260.0,9.0,27.5,94.15
1/27/2010 1:00,24.0,0.0,9.4,2,263.0,9.0,45.0,93.58
1/27/2010 2:00,24.0,0.0,5.4,2,250.0,9.0,27.5,94.15
1/27/2010 4:00,23.2,0.0,5.4,2,273.0,8.0,38.3,98.4
1/27/2010 5:00,23.0,0.0,5.4,2,280.0,8.0,27.5,94.11
1/27/2010 7:00,25.0,0.0,11.2,2,270.0,3.0,31.7,89.57
1/27/2010 8:00,26.0,0.0,11.2,0,270.0,5.0,0.0,83.57
1/27/2010 10:00,29.9,0.0,11.2,2,280.0,8.0,31.7,64.3
1/27/2010 11:00,31.0,0.0,9.4,2,290.0,10.5,27.5,62.5
1/27/2010 12:00,30.0,0.0,16.6,2,80.0,8.0,50.0,70.29
1/27/2010 13:00,30.2,0.0,9.4,2,110.0,8.0,63.3,67.16
1/27/2010 14:00,31.0,0.0,7.6,2,150.0,10.5,50.0,66.38
1/27/2010 15:00,29.0,0.0,20.5,2,130.0,6.0,50.0,70.11
1/27/2010 16:00,25.0,19.0,4.9,4,30.0,3.0,92.7,89.58
1/27/2010 17:00,25.0,0.0,7.6,2,40.0,8.0,50.0,94.19
1/27/2010 18:00,25.0,0.0,13.0,2,20.0,7.0,50.0,88.68
1/27/2010 19:00,25.0,6.0,12.4,5,313.0,6.0,63.3,89.76
1/27/2010 20:00,25.0,0.0,11.2,2,300.0,6.0,50.0,94.19
1/27/2010 21:00,25.0,0.0,3.6,2,280.0,8.0,50.0,94.19
1/27/2010 22:00,24.3,0.6,9.4,5,263.0,8.0,48.3,93.59
1/27/2010 23:00,24.0,0.0,11.2,2,270.0,10.5,27.5,94.15
1/28/2010 0:00,24.0,0.0,13.0,2,260.0,10.5,27.5,94.15
1/28/2010 1:00,24.0,0.0,11.8,2,263.0,10.3,48.3,94.34
1/28/2010 5:00,24.0,0.0,5.4,0,230.0,5.0,0.0,94.15
1/28/2010 6:00,24.0,0.0,0.0,0,0.0,5.0,0.0,94.15
1/28/2010 7:00,25.9,0.0,7.6,2,270.0,7.0,40.0,88.92
1/28/2010 8:00,27.0,0.0,14.8,0,290.0,8.0,0.0,83.68
1/28/2010 9:00,28.0,0.0,13.0,2,260.0,8.0,27.5,78.92
1/28/2010 10:00,29.1,0.0,11.2,2,260.0,10.3,31.7,71.84
1/28/2010 11:00,30.0,0.0,7.6,2,250.0,10.5,50.0,66.18
1/28/2010 12:00,31.0,0.0,9.4,1,260.0,10.5,89.0,62.5
1/28/2010 13:00,31.7,0.0,9.4,1,310.0,10.3,89.3,61.28
1/28/2010 14:00,32.0,0.0,11.2,2,250.0,10.5,50.0,59.04
1/28/2010 15:00,31.0,0.0,5.4,1,150.0,10.5,89.0,62.5
1/28/2010 16:00,30.0,0.0,14.8,2,80.0,10.5,27.5,70.29
1/28/2010 17:00,25.0,0.0,5.4,2,150.0,3.0,50.0,94.19
1/28/2010 18:00,27.0,0.0,0.0,1,0.0,8.0,89.0,88.84
1/28/2010 20:00,27.0,0.0,7.6,2,20.0,10.5,50.0,88.84
1/28/2010 21:00,27.0,0.0,3.6,2,330.0,10.5,50.0,88.84
1/28/2010 22:00,27.0,0.0,7.6,2,340.0,10.3,66.6,88.84
1/29/2010 0:00,27.0,0.0,9.4,2,320.0,10.5,27.5,83.68
1/29/2010 1:00,26.0,0.0,9.4,2,280.0,10.3,66.6,88.41
1/29/2010 2:00,26.0,0.0,5.4,2,270.0,10.5,27.5,88.76
1/29/2010 4:00,25.7,0.0,9.4,1,260.0,8.0,100.0,93.66
1/29/2010 5:00,25.0,0.0,5.4,2,270.0,6.0,27.5,94.19
1/29/2010 6:00,25.0,0.0,3.6,2,230.0,4.0,50.0,94.19
1/29/2010 7:00,25.9,0.0,7.6,2,230.0,2.0,45.0,94.23
1/29/2010 8:00,27.0,0.0,9.4,0,250.0,4.0,0.0,83.68
1/29/2010 9:00,28.0,0.0,7.6,2,270.0,5.0,27.5,74.3
1/29/2010 10:00,30.0,0.0,5.4,2,140.0,6.0,35.0,71.7
1/29/2010 11:00,30.0,0.0,9.4,2,110.0,6.0,27.5,70.29
1/29/2010 12:00,30.0,0.0,5.4,2,80.0,7.0,27.5,70.29
1/29/2010 13:00,31.2,0.0,13.0,2,70.0,7.0,38.3,69.41
1/29/2010 14:00,27.0,0.0,7.6,2,270.0,4.0,27.5,78.78
1/29/2010 15:00,27.0,0.0,16.6,2,10.0,7.0,50.0,74.14
1/29/2010 16:00,27.3,0.3,16.6,5,250.0,5.0,63.3,78.82
1/29/2010 19:00,26.0,0.0,9.4,2,250.0,7.0,66.6,84.92
1/29/2010 20:00,25.0,0.0,5.4,2,260.0,7.0,27.5,88.68
1/29/2010 21:00,25.0,0.0,7.6,2,280.0,8.0,27.5,94.19
1/29/2010 22:00,25.2,0.0,5.4,2,290.0,8.0,38.3,92.89
1/29/2010 23:00,25.0,0.0,7.6,2,270.0,8.0,27.5,94.19
1/30/2010 0:00,25.0,0.0,11.2,2,270.0,7.0,27.5,94.19
1/30/2010 1:00,25.0,0.0,7.6,2,250.0,8.0,38.3,89.58
1/30/2010 2:00,25.0,0.0,11.2,2,250.0,8.0,27.5,88.68
1/30/2010 3:00,24.0,0.0,5.4,2,250.0,8.0,27.5,94.15
1/30/2010 4:00,24.2,0.0,11.2,2,280.0,8.0,63.3,95.49
1/30/2010 5:00,24.0,0.0,5.4,2,280.0,6.0,27.5,94.15
1/30/2010 6:00,24.0,0.0,5.4,2,270.0,4.0,27.5,94.15
1/30/2010 7:00,25.9,0.0,9.4,2,260.0,5.0,31.7,84.4
1/30/2010 9:00,30.0,0.0,9.4,0,280.0,10.5,0.0,66.18
1/30/2010 10:00,31.0,0.0,18.4,2,260.0,10.0,35.0,59.78
1/30/2010 11:00,32.0,0.0,16.6,2,250.0,10.5,27.5,59.04
1/30/2010 12:00,32.0,0.0,11.2,2,290.0,10.5,27.5,62.71
1/30/2010 13:00,32.7,0.0,14.8,2,290.0,10.3,38.3,59.8
1/30/2010 14:00,34.0,0.0,14.8,2,270.0,10.5,50.0,56.05
1/30/2010 15:00,32.0,0.0,18.4,2,320.0,4.0,50.0,59.04
1/30/2010 16:00,25.2,0.0,25.9,2,160.0,2.0,66.6,89.05
1/30/2010 17:00,24.0,0.0,14.8,2,140.0,2.0,50.0,88.6
1/30/2010 20:00,26.0,0.0,5.4,2,310.0,5.0,27.5,88.76
1/30/2010 22:00,25.1,2.0,3.6,5,310.0,4.0,51.6,94.2
1/30/2010 23:00,25.0,0.0,5.4,2,280.0,4.0,27.5,94.19
1/31/2010 0:00,25.0,0.0,5.4,2,280.0,5.0,27.5,94.19
1/31/2010 1:00,25.0,2.0,3.6,5,280.0,5.0,63.3,94.38
1/31/2010 4:00,24.2,0.0,0.0,2,0.0,5.0,45.0,93.59
1/31/2010 5:00,24.0,0.0,7.6,2,280.0,5.0,27.5,94.15
1/31/2010 6:00,24.0,0.0,9.4,2,290.0,2.0,27.5,94.15
1/31/2010 7:00,25.9,11.0,14.8,5,260.0,6.0,40.0,88.75
1/31/2010 8:00,28.0,0.0,11.2,2,260.0,8.0,27.5,78.92
1/31/2010 9:00,29.0,0.0,9.4,2,260.0,8.0,27.5,70.11
1/31/2010 10:00,31.0,0.0,14.8,2,187.0,9.0,38.3,63.78
1/31/2010 11:00,31.0,0.0,14.8,2,270.0,10.5,50.0,62.5
1/31/2010 12:00,31.0,0.0,13.0,2,290.0,10.5,50.0,62.5
1/31/2010 13:00,32.1,0.0,17.2,2,280.0,10.3,60.0,59.43
1/31/2010 14:00,30.0,0.0,13.0,2,210.0,8.0,50.0,70.29
1/31/2010 16:00,28.0,2.0,5.4,5,280.0,6.3,63.3,78.29
1/31/2010 17:00,28.0,0.0,5.4,2,300.0,8.0,50.0,74.3
1/31/2010 18:00,27.0,0.0,11.2,2,10.0,8.0,50.0,83.68
1/31/2010 19:00,27.1,0.1,3.6,5,280.0,8.0,63.3,85.89
1/31/2010 21:00,26.0,0.0,5.4,2,280.0,8.0,50.0,83.57
1/31/2010 23:00,26.0,0.0,1.8,0,20.0,10.0,0.0,88.76
2/1/2010 0:00,27.0,0.0,7.6,0,210.0,10.0,0.0,74.14
2/1/2010 1:00,26.0,0.0,0.0,2,0.0,10.3,31.7,80.26
2/1/2010 2:00,25.0,0.0,1.8,0,290.0,10.0,0.0,88.68
2/1/2010 4:00,25.0,0.0,5.4,0,260.0,10.0,20.0,89.58
2/1/2010 5:00,25.0,0.0,7.6,0,240.0,10.0,0.0,88.68
2/1/2010 6:00,25.0,0.0,7.6,0,270.0,5.0,0.0,94.19
2/1/2010 7:00,25.1,0.0,5.4,2,250.0,5.0,60.0,92.52
2/1/2010 8:00,27.0,0.0,7.6,2,220.0,7.0,27.5,78.78
2/1/2010 10:00,30.9,0.0,10.6,2,280.0,10.3,35.0,64.26
2/1/2010 11:00,32.0,0.0,13.0,2,290.0,10.5,50.0,62.71
2/1/2010 12:00,32.0,0.0,14.8,2,290.0,10.5,50.0,59.04
2/1/2010 13:00,32.2,0.0,11.2,2,280.0,10.3,40.0,61.15
2/1/2010 14:00,33.0,0.0,11.2,1,240.0,10.5,89.0,55.81
2/1/2010 16:00,24.2,57.0,14.8,4,80.0,3.0,92.7,95.11
2/1/2010 19:00,25.9,7.0,0.0,5,0.0,10.3,66.6,91.45
2/1/2010 20:00,26.0,0.0,0.0,2,0.0,10.5,50.0,94.23
2/1/2010 21:00,26.0,0.0,0.0,2,0.0,10.5,50.0,94.23
2/1/2010 22:00,26.1,0.3,0.0,5,0.0,10.3,66.6,94.61
2/1/2010 23:00,26.0,0.0,5.4,2,290.0,10.5,50.0,94.23
2/2/2010 1:00,26.0,0.0,3.6,2,260.0,10.3,50.0,88.94
2/2/2010 5:00,25.0,0.0,0.0,2,0.0,6.0,27.5,94.19
2/2/2010 7:00,26.0,0.0,5.0,0,300.0,2.0,25.0,88.75
2/2/2010 8:00,27.0,0.0,7.6,2,220.0,3.0,27.5,83.68
2/2/2010 9:00,29.0,0.0,5.4,2,250.0,4.0,27.5,74.47
2/2/2010 11:00,32.0,0.0,5.4,2,300.0,7.0,27.5,55.56
2/2/2010 13:00,31.3,0.0,9.4,2,127.0,7.0,38.3,62.07
2/2/2010 15:00,32.0,0.0,13.0,2,80.0,8.0,27.5,62.71
2/2/2010 16:00,28.1,0.0,25.9,1,170.0,7.0,90.0,75.67
2/2/2010 17:00,26.0,0.0,9.4,2,350.0,6.0,50.0,83.57
2/2/2010 18:00,26.0,0.0,0.0,2,0.0,7.0,50.0,83.57
2/2/2010 19:00,26.0,1.0,8.8,5,27.0,6.0,63.3,85.61
2/2/2010 20:00,26.0,0.0,5.4,2,340.0,7.0,50.0,83.57
2/2/2010 21:00,26.0,0.0,7.6,2,270.0,7.0,50.0,88.76
2/2/2010 22:00,25.7,8.0,3.0,5,180.0,5.0,63.3,91.25
2/2/2010 23:00,25.0,0.0,5.4,2,260.0,5.0,50.0,94.19
2/3/2010 1:00,25.0,2.0,2.4,5,223.0,4.0,48.3,94.19
2/3/2010 4:00,25.0,0.0,3.0,2,257.0,6.0,48.3,93.63
2/3/2010 5:00,25.0,0.0,5.4,2,270.0,5.0,27.5,94.19
2/3/2010 6:00,25.0,0.0,0.0,2,0.0,4.0,27.5,94.19
2/3/2010 9:00,30.0,0.0,7.6,2,220.0,10.5,27.5,66.18
2/3/2010 10:00,30.3,0.0,5.4,2,150.0,10.3,35.0,66.64
2/3/2010 12:00,31.0,0.0,9.4,2,120.0,10.5,50.0,62.5
2/3/2010 13:00,31.4,0.0,11.2,2,40.0,10.3,60.0,66.33
2/3/2010 14:00,32.0,0.0,14.8,2,60.0,10.5,27.5,66.58
2/3/2010 15:00,32.0,0.0,16.6,2,40.0,10.5,27.5,59.04
2/3/2010 16:00,31.2,0.0,14.8,2,90.0,10.3,45.0,69.68
2/3/2010 17:00,30.0,0.0,13.0,2,110.0,10.5,50.0,74.63
2/3/2010 18:00,27.0,0.0,16.6,1,120.0,6.0,89.0,83.68
2/3/2010 19:00,26.0,0.0,14.8,2,50.0,6.0,66.6,90.91
2/3/2010 20:00,26.0,0.0,1.8,2,120.0,7.0,50.0,94.23
2/3/2010 21:00,26.0,0.0,0.0,2,0.0,7.0,50.0,94.23
2/3/2010 22:00,26.1,0.4,7.6,5,270.0,6.0,66.6,93.86
2/3/2010 23:00,26.0,0.0,9.4,2,260.0,6.0,50.0,94.23
2/4/2010 0:00,25.0,0.0,3.6,2,260.0,7.0,50.0,100.0
2/4/2010 2:00,25.0,0.0,5.4,2,260.0,7.0,27.5,94.19
2/4/2010 3:00,25.0,0.0,7.6,2,280.0,7.0,27.5,94.19
2/4/2010 4:00,25.0,0.0,9.4,2,190.0,7.0,48.3,94.01
2/4/2010 5:00,25.0,0.0,5.4,2,250.0,6.0,50.0,94.19
2/4/2010 9:00,29.0,0.0,0.0,2,0.0,10.5,27.5,74.47
2/4/2010 10:00,30.0,0.0,5.4,2,80.0,10.3,38.3,71.72
2/4/2010 11:00,30.0,0.0,9.4,2,130.0,10.5,50.0,66.18
2/4/2010 12:00,30.0,0.0,13.0,2,70.0,10.5,50.0,74.63
2/4/2010 14:00,29.0,0.0,7.6,2,150.0,9.0,27.5,74.47
2/4/2010 15:00,30.0,0.0,7.6,2,90.0,10.5,27.5,70.29
2/4/2010 16:00,29.3,0.0,13.0,2,70.0,10.3,48.3,74.96
2/4/2010 18:00,29.0,0.0,9.4,2,70.0,7.0,27.5,74.47
2/4/2010 19:00,29.0,0.0,11.2,2,50.0,7.0,66.6,75.97
2/4/2010 20:00,25.0,0.0,29.5,2,200.0,4.0,50.0,88.68
2/4/2010 21:00,24.0,0.0,14.8,2,180.0,3.0,50.0,94.15
2/4/2010 22:00,25.0,0.4,5.4,5,230.0,6.0,66.6,89.57
2/4/2010 23:00,25.0,0.0,5.4,2,250.0,7.0,27.5,94.19
2/5/2010 0:00,25.0,0.0,5.4,2,240.0,7.0,27.5,94.19
2/5/2010 1:00,25.0,0.0,0.0,2,0.0,8.0,48.3,93.63
2/5/2010 2:00,25.0,0.0,0.0,2,0.0,8.0,27.5,94.19
2/5/2010 4:00,25.0,0.0,5.4,2,290.0,6.0,48.3,94.19
2/5/2010 5:00,25.0,0.0,5.4,2,250.0,6.0,27.5,94.19
2/5/2010 6:00,25.0,0.0,0.0,2,0.0,2.0,27.5,94.19
2/5/2010 7:00,26.0,0.0,0.0,2,0.0,2.0,31.7,97.09
2/5/2010 10:00,30.3,0.0,5.4,2,130.0,5.0,31.7,73.21
2/5/2010 12:00,26.0,0.0,5.4,2,80.0,5.0,50.0,83.57
2/5/2010 13:00,30.9,5.0,3.6,5,330.0,6.0,38.3,64.64
2/5/2010 14:00,30.0,0.0,11.2,2,90.0,7.0,27.5,70.29
2/5/2010 15:00,30.0,0.0,13.0,2,90.0,7.0,27.5,74.63
2/5/2010 16:00,27.6,0.0,13.0,2,310.0,6.0,66.6,77.3
2/5/2010 17:00,24.0,0.0,13.0,2,310.0,1.0,50.0,94.15
2/5/2010 18:00,25.0,0.0,11.2,2,290.0,3.0,50.0,94.19
2/5/2010 19:00,25.0,14.0,1.2,5,170.0,6.0,51.6,94.57
2/5/2010 21:00,26.0,0.0,5.4,2,240.0,5.0,50.0,94.23
2/5/2010 22:00,25.9,0.6,0.0,5,0.0,4.0,51.6,94.23
2/6/2010 0:00,26.0,0.0,3.6,2,270.0,5.0,50.0,94.23
2/6/2010 1:00,24.4,5.0,16.6,5,290.0,3.0,66.6,98.03
2/6/2010 2:00,25.0,0.0,1.8,2,300.0,4.0,50.0,100.0
2/6/2010 4:00,25.2,0.4,0.0,5,0.0,2.0,51.6,98.62
2/6/2010 5:00,25.0,0.0,0.0,2,0.0,2.0,50.0,100.0
2/6/2010 7:00,25.9,0.0,4.8,2,303.0,6.0,60.0,93.48
2/6/2010 8:00,27.0,0.0,7.6,2,290.0,9.0,27.5,83.68
2/6/2010 9:00,28.0,0.0,9.4,2,300.0,9.0,27.5,78.92
2/6/2010 10:00,29.0,0.0,14.8,2,290.0,7.0,63.3,75.07
2/6/2010 11:00,28.0,0.0,25.9,1,320.0,8.0,89.0,74.3
2/6/2010 13:00,26.7,2.0,25.9,4,280.0,8.0,90.0,88.81
